====================================================================================================
BREAKTHROUGH TOURNAMENT - MOVE GENERATION LOG
Started: 2026-02-07 16:32:37
====================================================================================================

[Game   4] [Move  10] Player: Player2 (MCVS) | Sims:    11 | Time:  1.715s | Move: (6, 5, 5, 5)
[Game   4] [Move  11] Player: Player1 (UCT ) | Sims:   111 | Time:  1.519s | Move: (0, 5, 1, 5)
[Game   4] [Move  12] Player: Player2 (MCVS) | Sims:    11 | Time:  1.803s | Move: (5, 5, 4, 5)
[Game   4] [Move  13] Player: Player1 (UCT ) | Sims:   160 | Time:  1.525s | Move: (2, 1, 3, 1)
[Game   4] [Move  14] Player: Player2 (MCVS) | Sims:    11 | Time:  1.538s | Move: (7, 5, 6, 5)
[Game   4] [Move  15] Player: Player1 (UCT ) | Sims:   126 | Time:  1.529s | Move: (2, 5, 3, 5)
[Game   4] [Move  16] Player: Player2 (MCVS) | Sims:    11 | Time:  1.536s | Move: (6, 5, 5, 5)
[Game   4] [Move  17] Player: Player1 (UCT ) | Sims:   166 | Time:  1.510s | Move: (3, 5, 4, 4)
[Game   4] [Move  18] Player: Player2 (MCVS) | Sims:    10 | Time:  1.584s | Move: (5, 5, 4, 4)
[Game   4] [Move  19] Player: Player1 (UCT ) | Sims:   163 | Time:  1.515s | Move: (3, 1, 4, 1)
[Game   4] [Move  20] Player: Player2 (MCVS) | Sims:    11 | Time:  1.525s | Move: (4, 5, 3, 5)
[Game   4] [Move  21] Player: Player1 (UCT ) | Sims:   228 | Time:  1.509s | Move: (2, 6, 3, 5)
[Game   4] [Move  22] Player: Player2 (MCVS) | Sims:    12 | Time:  1.561s | Move: (4, 3, 3, 3)
[Game   4] [Move  23] Player: Player1 (UCT ) | Sims:   219 | Time:  1.514s | Move: (4, 1, 5, 1)
